variable,drug,replicate
8.137864885,Drug,190703
11.80469106,Drug,190703
5.83532782,Drug,190703
6.337960651,Drug,190703
13.97797968,Drug,190703
17.18046887,Drug,190703
9.645763378,Drug,190703
9.262805031,Drug,190703
8.626136778,Drug,190703
12.86740048,Drug,190703
7.218764851,Drug,190703
10.13882225,Drug,190703
19.95212991,Drug,190703
12.78602183,Drug,190703
10.03829568,Drug,190703
25.80181866,Drug,190703
20.79942525,Drug,190703
17.36237408,Drug,190703
14.04978437,Drug,190703
14.16945886,Drug,190703
13.45619894,Drug,190703
11.88606971,Drug,190703
7.199616933,Drug,190703
21.34035392,Drug,190703
9.420775349,Drug,190703
7.874581021,Drug,190703
34.37529867,Drug,190703
35.21302005,Drug,190703
26.32838639,Drug,190703
12.6998562,Drug,190703
6.108185643,Drug,190703
16.52943967,Drug,190703
8.085208112,Drug,190703
17.51555742,Drug,190703
27.3240781,Drug,190703
13.11153642,Drug,190703
22.93920502,Drug,190703
11.60363793,Drug,190703
7.59214924,Drug,190703
34.68166535,Drug,190703
10.7994254,Drug,190703
5.347055927,Drug,190703
5.404499679,Drug,190703
34.74868306,Drug,190703
16.16562924,Drug,190703
36.11297217,Drug,190703
14.68645263,Drug,190703
3.437051169,Drug,190703
16.35232144,Drug,190703
20.26807054,Drug,190703
14.00670156,Drug,190703
21.57012892,Drug,190703
7.041646615,Drug,190703
23.87745297,Drug,190703
6.218286168,Drug,190703
15.07898493,Drug,190703
13.24557184,Drug,190703
8.669219592000001,Drug,190703
30.18190476,Drug,190703
11.19674469,Drug,190703
6.71134504,Drug,190703
9.593106605,Drug,190703
12.59454265,Drug,190703
23.68597379,Drug,190703
9.99999985,Drug,190703
18.29583505,Drug,190703
12.61847755,Drug,190703
16.036380800000003,Drug,190703
5.629487709,Drug,190703
14.68166565,Drug,190703
8.889420642000001,Drug,190703
14.84442295,Drug,190703
9.095260754,Drug,190703
28.58305366,Drug,190703
47.35279967,Drug,190703
7.544279446,Drug,190703
28.54475783,Drug,190703
7.850646124,Drug,190703
15.20823338,Drug,190703
14.61943492,Drug,190703
7.44375288,Drug,190703
14.86357086,Drug,190703
7.467687777,Drug,190703
10.01914777,Drug,190703
19.82766844,Drug,190703
18.90378143,Drug,190703
20.08616533,Drug,190703
3.35567252,Drug,190703
11.12972697,Drug,190703
21.05313515,Drug,190703
41.65150727,Drug,190703
22.88176126,Drug,190703
13.04451871,Drug,190703
8.597414902,Drug,190703
8.262326348,Drug,190703
11.35950198,Drug,190703
28.21445625,Drug,190703
24.03063631,Drug,190703
11.57012907,Drug,190703
19.45907103,Drug,190703
11.43130667,Drug,190703
15.36620369,Drug,190703
11.60842491,Drug,190703
8.358065935,Drug,190703
18.16658661,Drug,190703
7.821924247999999,Drug,190703
10.27285767,Drug,190703
29.88511204,Drug,190703
17.91766368,Drug,190703
8.712302406000001,Drug,190703
7.611297157,Drug,190703
19.57395854,Drug,190703
16.175203200000002,Drug,190703
15.10770681,Drug,190703
24.91144051,Drug,190703
27.48204841,Drug,190703
13.45619894,Drug,190703
11.88606971,Drug,190703
13.14504528,Drug,190703
10.66538998,Drug,190703
15.03111514,Drug,190703
17.96553348,Drug,190703
22.71900397,Drug,190703
12.34561973,Drug,190703
16.06510268,Drug,190703
14.42316876,Drug,190703
17.22355168,Drug,190703
10.42125403,Drug,190703
12.48444213,Drug,190703
11.47917647,Drug,190703
14.75347034,Drug,190703
7.649592992,Drug,190703
25.07898478,Drug,190703
8.042125298,Drug,190703
25.63906137,Drug,190703
9.904260263,Drug,190703
15.33269484,Drug,190703
12.47486817,Drug,190703
8.989947208,Drug,190703
16.73049281,Drug,190703
34.64815649,Drug,190703
10.84729519,Drug,190703
6.4672090939999975,Drug,190703
21.54140705,Drug,190703
26.20871191,Drug,190703
17.41981783,Drug,190703
14.78697919,Drug,190703
14.1838198,Drug,190703
4.868357993,Drug,190703
4.988032476,Drug,190703
18.43944443,Drug,190703
34.53805597,Drug,190703
12.78602183,Drug,190703
9.741502965,Drug,190703
13.1163234,Drug,190703
16.04116778,Drug,190703
8.324557079,Drug,190703
20.3015794,Drug,190703
16.46242196,Drug,190703
8.3197701,Drug,190703
16.56294853,Drug,190703
24.40880768,Drug,190703
37.60172275,Drug,190703
11.71852543,Drug,190703
15.81139277,Drug,190703
10.94303478,Drug,190703
7.381522147999999,Drug,190703
2.905696462,Drug,190703
9.420775349,Drug,190703
23.37482014,Drug,190703
9.200574299,Drug,190703
15.16993754,Drug,190703
12.24030618,Drug,190703
10.12446131,Drug,190703
13.38918123,Drug,190703
13.07802757,Drug,190703
14.74868336,Drug,190703
13.30780258,Drug,190703
7.678314867999999,Drug,190703
8.051699257000001,Drug,190703
16.21828602,Drug,190703
10.98611759,Drug,190703
16.85495427,Drug,190703
10.60794623,Drug,190703
13.88702708,Drug,190703
13.37482029,Drug,190703
4.140737133,Drug,190703
6.893250255,Drug,190703
26.30445150000001,Drug,190703
13.10674944,Drug,190703
10.54571549,Drug,190703
13.72905676,Drug,190703
8.449018542000001,Drug,190703
9.865964428,Drug,190703
12.65677339,Drug,190703
9.784585779,Drug,190703
16.55337457,Drug,190703
9.578745667,Drug,190703
10.00478683,Drug,190703
7.683101847,Drug,190703
24.44710351,Drug,190703
11.60842491,Drug,190703
7.869794042,Drug,190703
17.43417877,Drug,190703
14.83963597,Drug,190703
17.53949232,Drug,190703
28.02776406,Drug,190703
12.54188588,Drug,190703
17.59693607,Drug,190703
14.64336981,Drug,190703
15.93106726,Drug,190703
6.816658586,Drug,190703
16.8022975,Drug,190703
15.42843443,Drug,190703
46.65868767,Drug,190703
21.79032997,Drug,190703
17.64001888,Drug,190703
9.377692535,Drug,190703
14.1838198,Drug,190703
8.736237303,Drug,190703
0.928673993,Drug,190703
19.57874552,Drug,190703
18.10435588,Drug,190703
12.26424108,Drug,190703
7.3049304789999985,Drug,190703
10.97654364,Drug,190703
10.84250821,Drug,190703
19.55481062,Drug,190703
21.52704611,Drug,190703
15.97415007,Drug,190703
8.066060195,Drug,190703
12.07276191,Drug,190703
11.47438949,Drug,190703
15.94542819,Drug,190703
12.04882701,Drug,190703
11.73767335,Drug,190703
10.13403527,Drug,190703
24.11680194,Drug,190703
10.77070352,Drug,190703
16.90282406,Drug,190703
9.961704015,Drug,190703
12.13499264,Drug,190703
13.82479635,Drug,190703
18.77931997,Drug,190703
15.05026306,Drug,190703
14.74389638,Drug,190703
16.28530373,Drug,190703
18.8176158,Drug,190703
15.36620369,Drug,190703
12.46529421,Drug,190703
11.656294699999998,Drug,190703
8.425083645,Drug,190703
13.73863072,Drug,190703
9.937769118,Drug,190703
14.91144066,Drug,190703
20.22020075,Drug,190703
25.44279521,Drug,190703
17.92723764,Drug,190703
9.143130547,Drug,190703
11.53662022,Drug,190703
42.92484378,Drug,190703
12.81953068,Drug,190703
21.83819977,Drug,190703
9.597893585,Drug,190703
8.798468033999999,Drug,190703
17.53949232,Drug,190703
48.08999449,Drug,190703
20.17711793,Drug,190703
25.60555251,Drug,190703
4.763044447,Drug,190703
12.1445666,Drug,190703
11.18717073,Drug,190703
4.619435067,Drug,190703
7.66395393,Drug,190703
14.81091409,Drug,190703
16.51029176,Drug,190703
11.33078011,Drug,190703
14.59071304,Drug,190703
23.70990869,Drug,190703
31.05792198,Drug,190703
10.57443737,Drug,190703
20.49305857,Drug,190703
11.5653421,Drug,190703
8.918142518,Drug,190703
12.20201035,Drug,190703
27.08951611,Drug,190703
13.95883177,Drug,190703
14.15509792,Drug,190703
17.67352774,Drug,190703
12.34083275,Drug,190703
29.34897036,Drug,190703
20.31115336,Drug,190703
15.14600264,Drug,190703
17.35280012,Drug,190703
14.07850625,Drug,190703
12.17328847,Drug,190703
9.588319626,Drug,190703
25.46194313,Drug,190703
12.16850149,Drug,190703
16.16562924,Drug,190703
14.22211563,Drug,190703
10.11010037,Drug,190703
3.79128764,Drug,190703
7.352800272,Drug,190703
5.816179902999999,Drug,190703
26.65390099,Drug,190703
28.8989943,Drug,190703
18.95165122,Drug,190703
26.30923847,Drug,190703
15.66778339,Drug,190703
22.25945395,Drug,190703
26.48156973,Drug,190703
16.47199592,Drug,190703
19.59789343,Drug,190703
12.54188588,Drug,190703
14.26041147,Drug,190703
21.09621797,Drug,190703
30.42125373,Drug,190703
18.89420747,Drug,190703
8.157012802,Drug,190703
27.24269945,Drug,190703
7.946385711,Drug,190703
9.100047733,Drug,190703
13.14504528,Drug,190703
11.35950198,Drug,190703
19.87553824,Drug,190703
15.05505004,Drug,190703
21.05313515,Drug,190703
28.76974586,Drug,190703
11.34514105,Drug,190703
9.090473774,Drug,190703
16.6634751,Drug,190703
24.64336966,Drug,190703
9.48300608,Drug,190703
9.104834712,Drug,190703
9.19578732,Drug,190703
11.80469106,Drug,190703
19.80373355,Drug,190703
13.65725207,Drug,190703
20.6941117,Drug,190703
8.707515427,Drug,190703
21.67065549,Drug,190703
33.83915698,Drug,190703
26.85495412,Drug,190703
19.56438458,Drug,190703
16.01244591,Drug,190703
15.23216827,Drug,190703
11.59406397,Drug,190703
22.54188573,Drug,190703
6.06031585,Drug,190703
31.73767305,Drug,190703
10.60794623,Drug,190703
15.48587818,Drug,190703
14.92101462,Drug,190703
16.45284801,Drug,190703
22.13020551,Drug,190703
12.21158431,Drug,190703
14.69602659,Drug,190703
11.17280979,Drug,190703
17.52513138,Drug,190703
26.88846298,Drug,190703
22.943992,Drug,190703
22.2020102,Drug,190703
15.05505004,Drug,190703
17.74533243,Drug,190703
16.64911416,Drug,190703
18.70751528,Drug,190703
32.89133507,Drug,190703
11.09143114,Drug,190703
17.13738605,Drug,190703
13.19770205,Drug,190703
14.274772400000002,Drug,190703
29.98563861,Drug,190703
12.25466712,Drug,190703
23.81522224,Drug,190703
17.51555742,Drug,190703
33.21684967,Drug,190703
27.7405453,Drug,190703
14.3226422,Drug,190703
17.92245066,Drug,190703
18.34849183,Drug,190703
14.05457135,Drug,190703
11.58449001,Drug,190703
13.86787916,Drug,190703
17.7740543,Drug,190703
10.35423632,Drug,190703
31.86213451,Drug,190703
15.05983702,Drug,190703
13.50885571,Drug,190703
33.77692625,Drug,190703
13.31737654,Drug,190703
17.23312564,Drug,190703
13.24078487,Drug,190703
11.23504052,Drug,190703
17.62565794,Drug,190703
26.09861138,Drug,190703
7.438965901,Drug,190703
27.81713697,Drug,190703
10.3829582,Drug,190703
12.72857808,Drug,190703
13.27429372,Drug,190703
12.77166089,Drug,190703
13.303015599999998,Drug,190703
12.47008119,Drug,190703
14.94973649,Drug,190703
17.15174699,Drug,190703
20.64624191,Drug,190703
27.87458072,Drug,190703
10.01436079,Drug,190703
19.78458563,Drug,190703
31.71373815,Drug,190703
20.28243148,Drug,190703
10.83293426,Drug,190703
16.00287195,Drug,190703
10.31594049,Drug,190703
20.89995182,Drug,190703
11.18238375,Drug,190703
28.042125,Drug,190703
15.03590212,Drug,190703
14.92101462,Drug,190703
16.82623239,Drug,190703
6.366682527999999,Drug,190703
26.23743378,Drug,190703
8.745811261,Drug,190703
20.43082784,Drug,190703
17.59693607,Drug,190703
12.07754888,Drug,190703
34.629008574496005,Control,190711
34.705600244,Control,190711
46.90761059185601,Control,190711
39.1335561372,Control,190711
19.439923115984,Control,190711
31.565341794336,Control,190711
23.52800347576,Control,190711
31.21110532288,Control,190711
7.831498206784,Control,190711
45.543321478816,Control,190711
5.184298629552,Control,190711
36.443273745872,Control,190711
18.578266834064,Control,190711
13.934896870384,Control,190711
39.190999889328,Control,190711
17.04164646464,Control,190711
22.829104491536,Control,190711
29.22450889512,Control,190711
47.745331977056,Control,190711
23.202488880368,Control,190711
26.443273896256,Control,190711
23.590234207232,Control,190711
30.56486311144,Control,190711
39.339396248992,Control,190711
34.15509761944,Control,190711
28.678793249904,Control,190711
18.57347985472,Control,190711
23.24078471512,Control,190711
27.017711417536,Control,190711
37.252273255008,Control,190711
36.701770630448,Control,190711
42.302536462928,Control,190711
21.775969035856,Control,190711
30.210626639984003,Control,190711
28.908568258416,Control,190711
47.338438732816,Control,190711
40.679750465312,Control,190711
12.651986406192,Control,190711
17.850645973776,Control,190711
16.333173521728,Control,190711
5.792245006240001,Control,190711
41.45524111904,Control,190711
17.750119407552,Control,190711
17.979894416064,Control,190711
41.689803106896,Control,190711
23.317376384624,Control,190711
25.193872287472,Control,190711
46.098611082720005,Control,190711
19.942555947104,Control,190711
33.781713230608,Control,190711
30.488271441936003,Control,190711
40.392531704672,Control,190711
42.862613046176,Control,190711
31.957874100544,Control,190711
35.509812773792,Control,190711
37.209190440912,Control,190711
19.10004758256,Control,190711
50.33508780216,Control,190711
39.526088443408,Control,190711
39.712780637824,Control,190711
54.279558781616,Control,190711
33.097175184415995,Control,190711
43.80086099760001,Control,190711
41.828625507872,Control,190711
32.28817567528,Control,190711
30.48348446259201,Control,190711
22.92963105776,Control,190711
33.796074168640004,Control,190711
51.474388886032,Control,190711
28.0038291624,Control,190711
19.875538236288,Control,190711
22.584968544992,Control,190711
44.983244895568,Control,190711
46.76878819088,Control,190711
41.330779656096,Control,190711
17.927237643279994,Control,190711
25.686931159904,Control,190711
20.914312753936,Control,190711
36.969841473712,Control,190711
39.39684000112,Control,190711
20.99090442344,Control,190711
38.286260793312,Control,190711
54.54762962488,Control,190711
35.213020054464,Control,190711
35.940640914752,Control,190711
42.139779165232,Control,190711
27.170894756544,Control,190711
25.710866056624,Control,190711
28.57826668368,Control,190711
25.768309808752,Control,190711
24.7726181052,Control,190711
19.947342926448,Control,190711
35.648635174768,Control,190711
53.054092069552,Control,190711
20.24892262512,Control,190711
36.874101886832,Control,190711
52.996648317424,Control,190711
53.513642086576006,Control,190711
32.781234547712,Control,190711
34.600286698432,Control,190711
40.440401498112,Control,190711
25.686931159904,Control,190711
24.925801444208,Control,190711
27.45332653784,Control,190711
25.078984783216,Control,190711
16.022019864368,Control,190711
36.797510217328,Control,190711
22.230732073536,Control,190711
25.749161891376,Control,190711
32.651986105424,Control,190711
24.55720403472,Control,190711
15.595978702752,Control,190711
18.57347985472,Control,190711
39.0138816536,Control,190711
49.70320652875201,Control,190711
54.748682757328,Control,190711
35.217807033808,Control,190711
48.51603565144,Control,190711
15.883197463392,Control,190711
24.404020695712,Control,190711
23.058879500048,Control,190711
25.050262907152,Control,190711
6.0555288701600025,Control,190711
11.39301083872,Control,190711
31.924365245136,Control,190711
19.593106454992,Control,190711
34.260411165008,Control,190711
28.113929687312,Control,190711
22.800382615472003,Control,190711
28.166586460096003,Control,190711
39.363331145712,Control,190711
26.558161400512,Control,190711
25.026328010432,Control,190711
22.66634719384,Control,190711
48.793680453392,Control,190711
24.959310299616,Control,190711
33.920535631584,Control,190711
38.721875913616,Control,190711
34.341789813856,Control,190711
21.402584647024,Control,190711
49.243656511728,Control,190711
34.595499719088004,Control,190711
25.189085308128,Control,190711
34.911440355792,Control,190711
18.535184019968,Control,190711
18.027764209504,Control,190711
30.229774557359995,Control,190711
22.058400817152,Control,190711
33.168979874576,Control,190711
34.279559082384,Control,190711
36.88367584552,Control,190711
9.037817001472,Control,190711
40.737194217440006,Control,190711
16.912398022352,Control,190711
38.697941016896,Control,190711
42.474867719312,Control,190711
53.499281148544,Control,190711
7.936811752352001,Control,190711
17.64001888264,Control,190711
19.109621541248,Control,190711
45.91191888830401,Control,190711
36.974628453056,Control,190711
50.014360186112,Control,190711
26.826232243776,Control,190711
15.974150070928,Control,190711
35.193872137088,Control,190711
13.705121861872,Control,190711
39.573958236848,Control,190711
50.181904463152,Control,190711
33.623742912256,Control,190711
9.248444092608,Control,190711
15.12685472704,Control,190711
33.738630416511995,Control,190711
35.007179942672,Control,190711
30.66060269832,Control,190711
35.562469546576,Control,190711
43.264719311072,Control,190711
36.280516448176,Control,190711
54.011487938352005,Control,190711
25.303972812384,Control,190711
27.482048413904,Control,190711
45.299185532272,Control,190711
8.190521657584,Control,190711
26.342747330032,Control,190711
32.513163704448,Control,190711
44.78219176312,Control,190711
32.187649109056004,Control,190711
26.83101922312,Control,190711
41.196744234464,Control,190711
25.342268647136,Control,190711
34.274772103040014,Control,190711
24.614647786848,Control,190711
20.339875232656,Control,190711
40.344661911232,Control,190711
49.463857561552,Control,190711
6.457635135056,Control,190711
47.22355122856,Control,190711
23.676399835424,Control,190711
33.446624676528,Control,190711
27.649592690944,Control,190711
45.347055325712006,Control,190711
5.993298138688001,Control,190711
35.294398703312,Control,190711
35.993297687536,Control,190711
26.471995772320003,Control,190711
21.790329973888007,Control,190711
46.931545488576,Control,190711
13.78650051072,Control,190711
28.544757828272,Control,190711
51.65150712176,Control,190711
24.035423286224,Control,190711
32.809956423776,Control,190711
18.616562668816,Control,190711
52.958352482672005,Control,190711
31.661081381216,Control,190711
24.897079568144,Control,190711
52.814743102352,Control,190711
47.764479894432,Control,190711
13.662039047776,Control,190711
50.655815418208,Control,190711
33.456198635216,Control,190711
49.40162683007999,Control,190711
38.161799330368,Control,190711
13.216849968784,Control,190711
41.254187986592,Control,190711
53.30301499544001,Control,190711
41.436093201664,Control,190711
19.909047091696,Control,190711
23.973192554752004,Control,190711
34.169458557472,Control,190711
30.34466206161601,Control,190711
35.624700278048,Control,190711
21.383436729648,Control,190711
31.220679281568,Control,190711
25.581617614336,Control,190711
38.276686834624,Control,190711
18.295835052768,Control,190711
14.533269288383998,Control,190711
51.010051889664,Control,190711
6.108185642944,Control,190711
5.519387183631999,Control,190711
6.854954420607999,Control,190711
15.62948755816,Control,190711
9.626615460784,Control,190711
38.066059743488005,Control,190711
31.110578756656,Control,190711
22.077548734528,Control,190711
22.350406557136,Control,190711
46.500717347616,Control,190711
16.807084476784,Control,190711
27.750119257168,Control,190711
31.531832938928,Control,190711
32.508376725104,Control,190711
10.38774517648,Control,190711
48.209668973424,Control,190711
23.40832899216,Control,190711
41.88606926,Control,190711
39.68405876176,Control,190711
26.127333259552003,Control,190711
31.771181906128,Control,190711
9.923408180112,Control,190711
22.695069069904,Control,190711
28.640497415152,Control,190711
32.374341303472,Control,190711
47.443752278384,Control,190711
30.052656321632,Control,190711
23.437050868224,Control,190711
31.445667310736,Control,190711
14.753470338208,Control,190711
19.966490843824,Control,190711
28.621349497776,Control,190711
9.483006080464,Control,190711
48.49210075472,Control,190711
45.682143879792,Control,190711
33.24557154408,Control,190711
33.623742912256,Control,190711
14.643369813296,Control,190711
43.020583364528,Control,190711
50.0239341448,Control,190711
53.920535330816,Control,190711
17.137386051520007,Control,190711
27.970320306992,Control,190711
31.685016277936,Control,190711
40.971756205296,Control,190711
33.58066009816,Control,190711
30.186691743264,Control,190711
45.696504817824,Control,190711
51.900430047648,Control,190711
32.786021527056,Control,190711
40.23456138632,Control,190711
24.24605037736,Control,190711
29.564384428544003,Control,190711
35.08855859152,Control,190711
48.89899399896,Control,190711
13.274293720912,Control,190711
42.575394285536,Control,190711
35.993297687536,Control,190711
26.653900987392,Control,190711
23.824796195088,Control,190711
45.768309507984,Control,190711
29.58831932526401,Control,190711
29.760650581648,Control,190711
38.741023830992,Control,190711
53.073239986928,Control,190711
21.919578416176,Control,190711
47.573000720672,Control,190711
48.44423096128001,Control,190711
28.26711302632,Control,190711
35.165150261024,Control,190711
28.405935427296,Control,190711
41.833412487216,Control,190711
12.273815038016,Control,190711
31.215892302224,Control,190711
19.65055020712,Control,190711
31.708951174656,Control,190711
38.233604020528,Control,190711
28.061272914528,Control,190711
16.318812583696,Control,190711
47.7501189564,Control,190711
35.361416414128,Control,190711
27.879367699456,Control,190711
31.364288661888,Control,190711
39.214934786048005,Drug,190711
40.579223899088,Drug,190711
39.46864469128,Drug,190711
36.95548053568,Drug,190711
37.884154528416,Drug,190711
44.20775424184,Drug,190711
25.093345721248003,Drug,190711
22.561033648272,Drug,190711
54.758256716016,Drug,190711
29.358544316752,Drug,190711
36.247007592768,Drug,190711
31.517472000896,Drug,190711
44.001914130048,Drug,190711
33.303015296208,Drug,190711
54.55241660422401,Drug,190711
35.68693100952,Drug,190711
38.788893624432,Drug,190711
52.517950383024,Drug,190711
34.935375252512,Drug,190711
35.39971224888,Drug,190711
10.277644651568,Drug,190711
38.434657152976,Drug,190711
21.32599297752,Drug,190711
31.024413128464,Drug,190711
24.566777993408,Drug,190711
42.685494810448,Drug,190711
35.993297687536,Drug,190711
53.958831165568,Drug,190711
29.77501151968,Drug,190711
27.745332277824,Drug,190711
15.787457876512,Drug,190711
20.095739286112,Drug,190711
9.157491485072,Drug,190711
24.198180583920003,Drug,190711
44.538055816576005,Drug,190711
33.954044486992004,Drug,190711
39.095260302448,Drug,190711
14.088080209392,Drug,190711
49.028242441248,Drug,190711
10.406893093856,Drug,190711
15.89277142208,Drug,190711
22.608903441712,Drug,190711
34.212541371568,Drug,190711
25.840114498912,Drug,190711
28.918142217104,Drug,190711
18.109142858352,Drug,190711
25.68214418056,Drug,190711
40.689324424,Drug,190711
43.58544692712,Drug,190711
22.532311772208,Drug,190711
41.45524111904,Drug,190711
27.4054567444,Drug,190711
41.905217177376,Drug,190711
52.182861828944,Drug,190711
14.092867188736,Drug,190711
35.883197162624,Drug,190711
34.107227826,Drug,190711
34.60986065712,Drug,190711
23.992340472128,Drug,190711
28.487314076144,Drug,190711
38.951650922128,Drug,190711
21.364288812272,Drug,190711
20.981330464752,Drug,190711
27.7644801952,Drug,190711
32.345619427408,Drug,190711
27.462900496528,Drug,190711
24.298707150144,Drug,190711
36.941119597648,Drug,190711
39.545236360784,Drug,190711
20.641454931328003,Drug,190711
34.595499719088004,Drug,190711
48.717088783888,Drug,190711
26.677835884112,Drug,190711
32.671134022800004,Drug,190711
15.710866207008,Drug,190711
38.851124355904005,Drug,190711
21.656294552256,Drug,190711
12.383915562928,Drug,190711
46.00287149584,Drug,190711
40.703685362032,Drug,190711
27.084729128352,Drug,190711
54.911440055024,Drug,190711
23.714695670176,Drug,190711
38.75059778968,Drug,190711
33.89181375552,Drug,190711
24.2939201708,Drug,190711
18.86069861536,Drug,190711
44.274771952656,Drug,190711
23.939683699344,Drug,190711
50.746768025744,Drug,190711
30.287218309488,Drug,190711
28.683580229248,Drug,190711
37.663953478592,Drug,190711
30.248922474736,Drug,190711
50.110099772992,Drug,190711
25.715653035968,Drug,190711
32.450932972976,Drug,190711
42.79559533536,Drug,190711
26.59167025592,Drug,190711
50.114886752336,Drug,190711
26.8070843264,Drug,190711
44.322641746096,Drug,190711
37.702249313344005,Drug,190711
17.505983461008,Drug,190711
21.99617008568,Drug,190711
45.849688156832,Drug,190711
23.532790455104,Drug,190711
32.005743893984,Drug,190711
30.9956912524,Drug,190711
35.844901327872,Drug,190711
31.158448550096,Drug,190711
39.765437410608,Drug,190711
47.099089765616,Drug,190711
48.08520751048,Drug,190711
36.419338849152005,Drug,190711
12.977501001584,Drug,190711
25.20344624616,Drug,190711
26.385830144128,Drug,190711
29.808520375088,Drug,190711
17.362374080688,Drug,190711
10.426041011232,Drug,190711
22.144566445344,Drug,190711
51.211105022112,Drug,190711
34.997605983983995,Drug,190711
38.477739967072,Drug,190711
23.26471961184,Drug,190711
36.036380501632,Drug,190711
21.196744535232,Drug,190711
31.771181906128,Drug,190711
17.869793891152,Drug,190711
37.807562858912,Drug,190711
42.455719801936,Drug,190711
15.41407348768,Drug,190711
31.57012877368,Drug,190711
40.454762436144,Drug,190711
17.850645973776,Drug,190711
35.667783092144,Drug,190711
29.51172765576,Drug,190711
38.669219140832,Drug,190711
22.580181565648,Drug,190711
29.267591709216,Drug,190711
25.246529060256,Drug,190711
39.7319285552,Drug,190711
28.214456253536,Drug,190711
44.25562403528,Drug,190711
51.50311076209601,Drug,190711
42.082335413104,Drug,190711
51.565341493568,Drug,190711
47.92245021278401,Drug,190711
28.104355728624,Drug,190711
21.416945585056,Drug,190711
34.01148823912,Drug,190711
24.15031079048,Drug,190711
26.42412597888,Drug,190711
46.404977760736,Drug,190711
14.940162532624,Drug,190711
34.313067937792,Drug,190711
40.526567126304,Drug,190711
50.78985083984,Drug,190711
29.123982328896,Drug,190711
25.433221254672,Drug,190711
38.252751937904,Drug,190711
39.03781655032,Drug,190711
31.52225898024,Drug,190711
49.100047131408,Drug,190711
44.504546961168,Drug,190711
26.658687966736004,Drug,190711
41.493536953792,Drug,190711
41.101004647584,Drug,190711
34.528482008272,Drug,190711
18.568692875376,Drug,190711
22.613690421056,Drug,190711
43.853517770384,Drug,190711
25.36620354385601,Drug,190711
24.576351952096,Drug,190711
45.806605342736,Drug,190711
11.498324384288,Drug,190711
28.113929687312,Drug,190711
29.171852122336,Drug,190711
19.262804880256,Drug,190711
44.648156341488,Drug,190711
16.141694347968,Drug,190711
25.007180093056,Drug,190711
43.197701600256,Drug,190711
37.88894150776,Drug,190711
43.772139121536,Drug,190711
41.177596317088,Drug,190711
33.925322610928,Drug,190711
35.653422154112,Drug,190711
39.837242100768,Drug,190711
26.85495411984,Drug,190711
32.714216836896,Drug,190711
37.02728522584,Drug,190711
41.775968735088,Drug,190711
28.6022015804,Drug,190711
31.292483971728,Drug,190711
28.19530833616,Drug,190711
21.196744535232,Drug,190711
35.433221104288,Drug,190711
49.631401838592,Drug,190711
9.746289944384,Drug,190711
23.12111023152,Drug,190711
35.897558100656,Drug,190711
29.454283903632003,Drug,190711
37.084728977968,Drug,190711
22.383915412544,Drug,190711
30.047869342288,Drug,190711
33.044518411632,Drug,190711
32.302536613312,Drug,190711
33.681186664384,Drug,190711
43.475346402208,Drug,190711
35.868836224592,Drug,190711
43.638103699904,Drug,190711
28.21924323288,Drug,190711
24.882718630112,Drug,190711
43.37003285664,Drug,190711
44.652943320832,Drug,190711
29.401627130848,Drug,190711
29.5595974492,Drug,190711
45.33269438767999,Drug,190711
17.103877196112002,Drug,190711
42.920056798304,Drug,190711
14.633795854608,Drug,190711
24.930588423552,Drug,190711
36.35710811768,Drug,190711
38.142651412992,Drug,190711
31.086643859936,Drug,190711
24.50933424128,Drug,190711
28.176160418784,Drug,190711
35.562469546576,Drug,190711
38.994733736224,Drug,190711
31.613211587776,Drug,190711
49.540449231056,Drug,190711
17.453326688224,Drug,190711
28.176160418784,Drug,190711
22.336045619104,Drug,190711
31.685016277936,Drug,190711
41.71852498296,Drug,190711
30.665389677664,Drug,190711
28.501675014176,Drug,190711
40.756342134816,Drug,190711
26.577309317888,Drug,190711
40.933460370544,Drug,190711
19.617041351712,Drug,190711
42.470080739968,Drug,190711
18.176160569168,Drug,190711
36.285303427520006,Drug,190711
41.124939544304,Drug,190711
46.61560485187199,Drug,190711
28.717089084656,Drug,190711
20.186691893648,Drug,190711
45.495451685376,Drug,190711
52.58496809384,Drug,190711
17.08951625808,Drug,190711
51.99138265518401,Drug,190711
26.18477701168,Drug,190711
22.604116462368,Drug,190711
32.369554324128,Drug,190711
29.143130246272,Drug,190711
40.224987427632,Drug,190711
36.950693556336,Drug,190711
21.51747215128,Drug,190711
47.66874030755201,Drug,190711
32.699855898864,Drug,190711
31.842986596288,Drug,190711
54.983244745184,Drug,190711
27.649592690944,Drug,190711
14.423168763472,Drug,190711
5.356629885936,Drug,190711
8.147438843487999,Drug,190711
9.664911295536,Drug,190711
53.882239496064,Drug,190711
16.141694347968,Drug,190711
36.754427403232,Drug,190711
32.915269969344,Drug,190711
12.580181716032,Drug,190711
54.95452286912,Drug,190711
27.865006761424,Drug,190711
27.032072355568,Drug,190711
40.885590577104,Drug,190711
31.18717042616,Drug,190711
35.56725652592,Drug,190711
27.400669765056,Drug,190711
43.781713080224,Drug,190711
39.798946266016,Drug,190711
54.135949401296,Drug,190711
50.631880521488,Drug,190711
25.122067597312004,Drug,190711
35.801818513776,Drug,190711
47.60650957608,Drug,190711
44.322641746096,Drug,190711
24.700813415039995,Drug,190711
53.456198334448,Drug,190711
34.231689288944004,Drug,190711
48.669218990448,Drug,190711
22.80995657416,Drug,190711
